id,cate_id,word,label,tag
113,3220,3,misc,I-misc
113,3220,0,misc,E-misc
113,3220,-,None,O-None
113,3220,biến,misc,B-misc
113,3220,hdd,misc,I-misc
113,3220,thường,misc,I-misc
113,3220,thành,misc,I-misc
113,3220,hdd,misc,I-misc
113,3220,di,misc,I-misc
113,3220,động,misc,E-misc
114,3220,thẻ,type,B-type
114,3220,nhớ,type,E-type
114,3220,sdxc,misc,B-misc
114,3220,kingston,brand,B-brand
114,3220,128gb,numunit,B-numunit
114,3220,uhs-i,misc,B-misc
114,3220,u1,misc,E-misc
114,3220,80mbs,numunit,B-numunit
114,3220,-,None,O-None
114,3220,canvas,name,B-name
114,3220,select,name,E-name
114,3220,-,None,O-None
114,3220,trắng,color,B-color
115,3220,đầu,type,B-type
115,3220,ghi,type,I-type
115,3220,hình,type,E-type
115,3220,hd-tvi,misc,B-misc
115,3220,8,numunit,B-numunit
115,3220,kênh,numunit,E-numunit
115,3220,turbo,misc,B-misc
115,3220,hd,misc,I-misc
115,3220,3,misc,I-misc
115,3220,0,misc,E-misc
115,3220,hikvision,brand,B-brand
115,3220,ds-7208huhi-f2s,name,B-name
116,3220,siêu,None,O-None
116,3220,phẩm,None,O-None
116,3220,2019-,None,O-None
116,3220,tủ,type,B-type
116,3220,nhựa,material,B-material
116,3220,quần,subtype,B-subtype
116,3220,áo,subtype,E-subtype
116,3220,lắp,numunit,B-numunit
116,3220,ghép,numunit,I-numunit
116,3220,8,numunit,I-numunit
116,3220,ô,numunit,E-numunit
116,3220,sâu,numunit,B-numunit
116,3220,47cm,numunit,E-numunit
116,3220,thân,color,B-color
116,3220,trắng,color,E-color
116,3220,cửa,pattern,B-pattern
116,3220,hoa,pattern,I-pattern
116,3220,đào,pattern,E-pattern
116,3220,tặng,None,O-None
116,3220,kèm,None,O-None
116,3220,1,None,O-None
116,3220,treo,None,O-None
116,3220,đồ,None,O-None
116,3220,và,None,O-None
116,3220,cài,None,O-None
116,3220,sườn,None,O-None
116,3220,tủ,None,O-None
117,3220,bộ,type,B-type
117,3220,lưu,type,I-type
117,3220,trữ,type,I-type
117,3220,dữ,type,I-type
117,3220,liệu,type,E-type
117,3220,das,name,B-name
117,3220,terramaster,brand,B-brand
117,3220,d2-310,name,B-name
117,3220,usb,misc,B-misc
117,3220,3,misc,I-misc
117,3220,1,misc,E-misc
117,3220,type-c,misc,B-misc
117,3220,410mbs,numunit,B-numunit
117,3220,2,numunit,B-numunit
117,3220,khay,numunit,I-numunit
117,3220,ổ,numunit,I-numunit
117,3220,cứng,numunit,E-numunit
118,3220,thẻ,type,B-type
118,3220,nhớ,type,E-type
118,3220,netac,brand,B-brand
118,3220,16g,numunit,B-numunit
118,3220,class,misc,B-misc
118,3220,10,misc,E-misc
118,3220,-,None,O-None
118,3220,dùng,target,B-target
118,3220,camera,target,I-target
118,3220,điện,target,I-target
118,3220,thoại,target,E-target
118,3220,-,None,O-None
118,3220,chuẩn,None,O-None
118,3220,micro,misc,B-misc
118,3220,sd,misc,E-misc
119,3220,tủ,type,B-type
119,3220,nhựa,material,B-material
119,3220,ghép,misc,B-misc
119,3220,-,None,O-None
119,3220,tủ,type,B-type
119,3220,nhựa,material,B-material
119,3220,đựng,subtype,B-subtype
119,3220,treo,subtype,I-subtype
119,3220,quần,subtype,I-subtype
119,3220,áo,subtype,E-subtype
119,3220,6,numunit,B-numunit
119,3220,ô,numunit,E-numunit
119,3220,tặng,None,O-None
119,3220,kèm,None,O-None
119,3220,1,None,O-None
119,3220,treo,None,O-None
119,3220,đồ,None,O-None
119,3220,inbox,None,O-None
119,3220,chọn,None,O-None
119,3220,mẫu,None,O-None
119,3220,yêu,None,O-None
119,3220,thick,None,O-None
119,3220,-,None,O-None
119,3220,số,None,O-None
119,3220,lượng,None,O-None
119,3220,có,None,O-None
119,3220,hạn,None,O-None
120,3646,bật,type,B-type
120,3646,lửa,type,E-type
120,3646,hộp,type,B-type
120,3646,quẹt,type,E-type
120,3646,tia,misc,B-misc
120,3646,plasma,misc,I-misc
120,3646,hồ,misc,I-misc
120,3646,quang,misc,I-misc
120,3646,cảm,misc,I-misc
120,3646,ứng,misc,E-misc
120,3646,usb,misc,B-misc
120,3646,-,None,O-None
120,3646,gold,color,B-color
121,3646,30,None,O-None
121,3646,giá,name,B-name
121,3646,đỡ,name,E-name
121,3646,điện,subtype,B-subtype
121,3646,thoại,subtype,E-subtype
121,3646,trên,subtype,B-subtype
121,3646,xe,subtype,I-subtype
121,3646,đạp,subtype,E-subtype
121,3646,ugreen,brand,B-brand
121,3646,30489,name,B-name
121,3646,màu,color,B-color
121,3646,đen,color,E-color
121,3646,lp116,name,B-name
122,3646,bộ,type,B-type
122,3646,chuyển,type,I-type
122,3646,mạch,type,I-type
122,3646,vga,type,E-type
122,3646,2,numunit,B-numunit
122,3646,cổng,numunit,E-numunit
122,3646,cao,None,O-None
122,3646,cấp,None,O-None
122,3646,ugreen,brand,B-brand
122,3646,30711,name,B-name
122,3646,1m,numunit,B-numunit
122,3646,màu,color,B-color
122,3646,đen,color,E-color
122,3646,mm126,name,B-name
123,3646,bao,type,B-type
123,3646,bảo,type,I-type
123,3646,vệ,type,I-type
123,3646,tai,type,I-type
123,3646,nghe,type,E-type
123,3646,apple,target,B-target
123,3646,airpods,target,E-target
123,3646,silicon,material,B-material
123,3646,nasa,pattern,B-pattern
123,3646,mới,None,O-None
123,3646,-,None,O-None
123,3646,pk356,name,B-name
124,3646,kích,type,B-type
124,3646,sóng,type,I-type
124,3646,wifi,type,E-type
124,3646,mercury,brand,B-brand
124,3646,2,numunit,B-numunit
124,3646,ăng-ten,numunit,E-numunit
124,3646,tặng,None,O-None
124,3646,kèm,None,O-None
124,3646,tai,None,O-None
124,3646,nghe,None,O-None
124,3646,bluetooth,None,O-None
126,3646,đồng,type,B-type
126,3646,hồ,type,E-type
126,3646,đo,subtype,B-subtype
126,3646,dòng,subtype,I-subtype
126,3646,áp,subtype,I-subtype
126,3646,công,subtype,I-subtype
126,3646,suất,subtype,I-subtype
126,3646,mức,subtype,I-subtype
126,3646,năng,subtype,I-subtype
126,3646,lượng,subtype,E-subtype
126,3646,dc,name,B-name
126,3646,100a,numunit,B-numunit
126,3646,không,misc,B-misc
126,3646,kèm,misc,I-misc
126,3646,shunt,misc,E-misc
127,3646,bộ,type,B-type
127,3646,chuyển,type,I-type
127,3646,đổi,type,E-type
127,3646,type,subtype,B-subtype
127,3646,c,subtype,I-subtype
127,3646,sang,subtype,I-subtype
127,3646,4,subtype,I-subtype
127,3646,usb,subtype,I-subtype
127,3646,3,subtype,I-subtype
127,3646,0,subtype,E-subtype
127,3646,bọc,material,B-material
127,3646,nhựa,material,I-material
127,3646,abs,material,E-material
127,3646,ugreen,brand,B-brand
127,3646,30278,name,B-name
127,3646,màu,color,B-color
127,3646,trắng,color,E-color
128,3646,miễn,None,O-None
128,3646,phí,None,O-None
128,3646,vận,None,O-None
128,3646,chuyển,None,O-None
128,3646,combo,None,O-None
128,3646,2,None,O-None
128,3646,chiếc,None,O-None
128,3646,đồng,type,B-type
128,3646,hồ,type,E-type
128,3646,trẻ,target,B-target
128,3646,em,target,E-target
128,3646,thông,subtype,B-subtype
128,3646,minh,subtype,E-subtype
128,3646,zgo,name,B-name
128,3646,disney,pattern,B-pattern
128,3646,siêu,None,O-None
128,3646,hot,None,O-None
129,3646,combo,None,O-None
129,3646,10,None,O-None
129,3646,mạch,type,B-type
129,3646,sạc,type,I-type
129,3646,và,type,I-type
129,3646,bảo,type,I-type
129,3646,vệ,type,I-type
129,3646,pin,type,E-type
129,3646,lithium,material,B-material
129,3646,1s,numunit,B-numunit
129,3646,3,numunit,B-numunit
129,3646,7v,numunit,E-numunit
129,3646,3a,numunit,B-numunit
129,3646,18650,name,B-name
129,3646,lithium,material,B-material
129,3646,li-ion,material,E-material
129,3646,bms,name,B-name
130,3646,tay,type,B-type
130,3646,cầm,type,I-type
130,3646,chơi,type,I-type
130,3646,game,type,E-type
130,3646,h5,misc,B-misc
130,3646,0,misc,E-misc
130,3646,kèm,None,O-None
130,3646,quạt,attach,B-attach
130,3646,tản,attach,I-attach
130,3646,nhiệt,attach,E-attach
130,3646,-,None,O-None
130,3646,kiêm,None,O-None
130,3646,sạc,type,B-type
130,3646,dự,subtype,B-subtype
130,3646,phòng,subtype,E-subtype
130,3646,-,None,O-None
130,3646,shop,None,O-None
130,3646,phụ,None,O-None
130,3646,kiện,None,O-None
130,3646,tt22,None,O-None
131,3646,tai,type,B-type
131,3646,nghe,type,E-type
131,3646,điện,subtype,B-subtype
131,3646,thoại,subtype,E-subtype
131,3646,mimo,name,B-name
131,3646,nhật,origin,B-origin
131,3646,bản,origin,E-origin
131,3646,tặng,None,O-None
131,3646,kèm,None,O-None
131,3646,hộp,attach,B-attach
131,3646,đựng,attach,E-attach
131,3646,chính,origin,B-origin
131,3646,hãng,origin,E-origin
132,3646,trung,type,B-type
132,3646,tâm,type,I-type
132,3646,điều,type,I-type
132,3646,khiển,type,E-type
132,3646,hồng,misc,B-misc
132,3646,ngoại,misc,E-misc
132,3646,cho,target,B-target
132,3646,nhà,target,E-target
132,3646,thông,subtype,B-subtype
132,3646,minh,subtype,E-subtype
132,3646,sử,misc,B-misc
132,3646,dụng,misc,I-misc
132,3646,app,misc,I-misc
132,3646,tuyasmart,misc,I-misc
132,3646,google,misc,I-misc
132,3646,home,misc,I-misc
132,3646,amazon,misc,I-misc
132,3646,alexa,misc,I-misc
132,3646,model,misc,E-misc
132,3646,ast-jd-ykq01,name,B-name
133,3646,bảo,None,O-None
133,3646,hành,None,O-None
133,3646,1,None,O-None
133,3646,đổi,None,O-None
133,3646,1,None,O-None
133,3646,bộ,type,B-type
133,3646,đổi,type,I-type
133,3646,nguồn,type,E-type
133,3646,cho,target,B-target
133,3646,máy,target,I-target
133,3646,đo,target,I-target
133,3646,huyết,target,I-target
133,3646,áp,target,I-target
133,3646,omron,target,E-target
133,3646,cao,None,O-None
133,3646,cấp,None,O-None
134,3646,đầu,type,B-type
134,3646,chuyển,type,I-type
134,3646,đổi,type,E-type
134,3646,jack,misc,B-misc
134,3646,n,misc,I-misc
134,3646,female,misc,I-misc
134,3646,cái,misc,I-misc
134,3646,sang,misc,I-misc
134,3646,sma,misc,I-misc
134,3646,female,misc,I-misc
134,3646,cái,misc,I-misc
134,3646,mặt,misc,I-misc
134,3646,bích,misc,E-misc
134,3646,17x17mm,numunit,B-numunit
135,3646,driver,type,B-type
135,3646,m81737fp,name,B-name
135,3646,81737fp,name,I-name
135,3646,81737,name,I-name
135,3646,sop-16,name,E-name
135,3646,mới,None,O-None
135,3646,chính,origin,B-origin
135,3646,hãng,origin,E-origin
135,3646,nhập,origin,B-origin
135,3646,khẩu,origin,I-origin
135,3646,nhật,origin,E-origin
136,3646,bộ,type,B-type
136,3646,sạc,type,I-type
136,3646,pin,type,E-type
136,3646,máy,subtype,B-subtype
136,3646,trợ,subtype,I-subtype
136,3646,giảng,subtype,E-subtype
136,3646,unizone,brand,B-brand
136,3646,uz-9088,name,B-name
136,3646,9088ems,name,I-name
136,3646,9288,name,I-name
136,3646,f2,name,I-name
136,3646,9580,name,I-name
136,3646,f3,name,I-name
136,3646,-,name,I-name
136,3646,uni,name,E-name
137,3646,tay,type,B-type
137,3646,cầm,type,I-type
137,3646,chơi,type,I-type
137,3646,game,type,E-type
137,3646,h5,misc,B-misc
137,3646,0,misc,E-misc
137,3646,kèm,None,O-None
137,3646,quạt,attach,B-attach
137,3646,tản,attach,I-attach
137,3646,nhiệt,attach,E-attach
137,3646,-,None,O-None
137,3646,kiêm,None,O-None
137,3646,sạc,type,B-type
137,3646,dự,subtype,B-subtype
137,3646,phòng,subtype,E-subtype
137,3646,-,None,O-None
137,3646,min,None,O-None
137,3646,5,None,O-None
137,3646,shop,None,O-None
138,3646,giá,type,B-type
138,3646,đỡ,type,E-type
138,3646,điện,subtype,B-subtype
138,3646,thoại,subtype,E-subtype
138,3646,hỗ,None,O-None
138,3646,trợ,None,O-None
138,3646,livestream,None,O-None
138,3646,3,None,O-None
138,3646,trong,None,O-None
138,3646,1,None,O-None
138,3646,cao,None,O-None
138,3646,cấp,None,O-None
139,3646,iring,name,B-name
139,3646,torras,name,I-name
139,3646,spinner,name,E-name
139,3646,xoay,misc,B-misc
139,3646,360,misc,E-misc
139,3646,nhẫn,type,B-type
139,3646,điện,subtype,B-subtype
139,3646,thoại,subtype,E-subtype
139,3646,xoay,form,B-form
139,3646,tròn,form,E-form
139,3646,spinner,name,B-name
139,3646,hồng,color,B-color
140,3646,camera,type,B-type
140,3646,chuông,subtype,B-subtype
140,3646,cửa,subtype,E-subtype
140,3646,trung,None,O-None
140,3646,tâm,None,O-None
140,3646,ip,None,O-None
140,3646,hikvision,brand,B-brand
140,3646,ds-kd8002-vm,name,B-name
141,3646,50,None,O-None
141,3646,50,None,O-None
141,3646,điện,type,B-type
141,3646,trở,type,E-type
141,3646,2w,numunit,B-numunit
141,3646,5,numunit,B-numunit
141,3646,phần,numunit,I-numunit
141,3646,trăm,numunit,E-numunit
141,3646,4,numunit,B-numunit
141,3646,vạch,numunit,E-numunit
141,3646,120k,misc,B-misc
141,3646,ohm,misc,E-misc
141,3646,kde1074,name,B-name
142,3646,dây,type,B-type
142,3646,điện,type,E-type
142,3646,đơn,numunit,B-numunit
142,3646,rv,name,B-name
142,3646,sợi,numunit,B-numunit
142,3646,đồng,numunit,I-numunit
142,3646,nhỏ,numunit,I-numunit
142,3646,1,numunit,I-numunit
142,3646,0mm,numunit,E-numunit
142,3646,đỏ,color,B-color
142,3646,cuộn,numunit,B-numunit
142,3646,10,numunit,I-numunit
142,3646,mét,numunit,E-numunit
143,3646,iring,name,B-name
143,3646,torras,name,E-name
143,3646,xoay,misc,B-misc
143,3646,360,misc,E-misc
143,3646,nhẫn,type,B-type
143,3646,điện,subtype,B-subtype
143,3646,thoại,subtype,E-subtype
143,3646,xoay,form,B-form
143,3646,tròn,form,E-form
143,3646,-,None,O-None
143,3646,giọt,form,B-form
143,3646,nước,form,I-form
143,3646,nhọn,form,E-form
143,3646,đen,color,B-color
144,3646,tay,type,B-type
144,3646,cầm,type,I-type
144,3646,chơi,type,I-type
144,3646,game,type,E-type
144,3646,h5,misc,B-misc
144,3646,0,misc,E-misc
144,3646,kèm,None,O-None
144,3646,quạt,attach,B-attach
144,3646,tản,attach,I-attach
144,3646,nhiệt,attach,E-attach
144,3646,-,None,O-None
144,3646,kiêm,None,O-None
144,3646,sạc,type,B-type
144,3646,dự,subtype,B-subtype
144,3646,phòng,subtype,E-subtype
144,3646,-4t,None,O-None
144,3646,store1,None,O-None
145,3646,ic,type,B-type
145,3646,giải,subtype,B-subtype
145,3646,mã,subtype,E-subtype
145,3646,mt8880cs,name,B-name
145,3646,mt880,name,I-name
145,3646,880,name,I-name
145,3646,sop-20,name,E-name
145,3646,mới,None,O-None
145,3646,chính,origin,B-origin
145,3646,hãng,origin,E-origin
146,3646,cáp,type,B-type
146,3646,chuyển,type,I-type
146,3646,đổi,type,I-type
146,3646,tín,type,I-type
146,3646,hiệu,type,E-type
146,3646,từ,misc,B-misc
146,3646,iphone,misc,I-misc
146,3646,sang,misc,I-misc
146,3646,tivi,misc,E-misc
146,3646,lightning,misc,B-misc
146,3646,to,name,B-name
146,3646,hdmi,name,I-name
146,3646,2k,name,E-name
146,3646,dây,material,B-material
146,3646,dù,material,E-material
146,3646,bẻ,numunit,B-numunit
146,3646,góc,numunit,I-numunit
146,3646,90,numunit,I-numunit
146,3646,độ,numunit,E-numunit
146,3646,dài,numunit,B-numunit
146,3646,2m,numunit,E-numunit
146,3646,cao,None,O-None
146,3646,cấp,None,O-None
147,3646,bóp,attach,B-attach
147,3646,đựng,misc,B-misc
147,3646,tai,misc,I-misc
147,3646,nghe,misc,I-misc
147,3646,cáp,misc,I-misc
147,3646,sạc,misc,E-misc
147,3646,hình,pattern,B-pattern
147,3646,thú,pattern,E-pattern
147,3646,mẫu,form,B-form
147,3646,tròn,form,E-form
147,3646,được,None,O-None
147,3646,tặng,None,O-None
147,3646,kèm,None,O-None
147,3646,khi,None,O-None
147,3646,mua,None,O-None
147,3646,sạc,type,B-type
147,3646,zin,subtype,B-subtype
148,3646,thiết,type,B-type
148,3646,bị,type,I-type
148,3646,tự,type,I-type
148,3646,động,type,I-type
148,3646,bật,type,I-type
148,3646,đèn,type,E-type
148,3646,khi,None,O-None
148,3646,có,None,O-None
148,3646,người,None,O-None
148,3646,-,None,O-None
148,3646,chống,misc,B-misc
148,3646,trộm,misc,E-misc
148,3646,-,None,O-None
148,3646,đèn,None,O-None
148,3646,sân,None,O-None
148,3646,vườn,None,O-None
149,3646,sập,None,O-None
149,3646,sàn,None,O-None
149,3646,bật,type,B-type
149,3646,lửa,type,E-type
149,3646,cảm,misc,B-misc
149,3646,ứng,misc,I-misc
149,3646,vân,misc,I-misc
149,3646,tay,misc,E-misc
149,3646,tiện,None,O-None
149,3646,dụng,None,O-None
149,3646,sạc,misc,B-misc
149,3646,pin,misc,E-misc
149,3646,-,None,O-None
149,3646,phụ,None,O-None
149,3646,kiện,None,O-None
149,3646,cnss,None,O-None
151,3775,combo,None,O-None
151,3775,2,None,O-None
151,3775,món,None,O-None
151,3775,gồm,None,O-None
151,3775,điện,type,B-type
151,3775,thoại,type,E-type
151,3775,nokia,brand,B-brand
151,3775,105,name,B-name
151,3775,tặng,None,O-None
151,3775,kèm,None,O-None
151,3775,sim,attach,B-attach
151,3775,màu,color,B-color
151,3775,ngẫu,color,I-color
151,3775,nhiên,color,E-color
163,3775,điện,type,B-type
163,3775,thoại,type,E-type
163,3775,nokia,brand,B-brand
163,3775,6300,name,B-name
163,3775,main,status,B-status
163,3775,zin,status,E-status
163,3775,màu,color,B-color
163,3775,gold,color,E-color
163,3775,-,None,O-None
163,3775,màn,status,B-status
163,3775,hình,status,I-status
163,3775,zin,status,E-status
180,3795,pin,type,B-type
180,3795,nokia,brand,B-brand
180,3795,bl-5c,name,B-name
180,3795,1020mah,numunit,B-numunit
180,3795,thường,None,O-None
180,3795,cho,target,B-target
180,3795,nokia,target,I-target
180,3795,1208,target,E-target
180,3795,mới,status,B-status
180,3795,loại,None,O-None
180,3795,1,None,O-None
181,3795,30,None,O-None
181,3795,pin,type,B-type
181,3795,nokia,brand,B-brand
181,3795,2300,name,B-name
181,3795,bl-5c,name,B-name
181,3795,1020mah,numunit,B-numunit
181,3795,thường,None,O-None
181,3795,chính,origin,B-origin
181,3795,hãng,origin,E-origin
181,3795,loại,None,O-None
181,3795,1,None,O-None
182,3795,ic,type,B-type
182,3795,usb,type,E-type
182,3795,u2,name,B-name
182,3795,iphone,target,B-target
182,3795,5,target,I-target
182,3795,5s,target,I-target
182,3795,ipad,target,I-target
182,3795,air1,target,I-target
182,3795,ipad,target,I-target
182,3795,4,target,E-target
182,3795,1610a1,name,B-name
183,3795,bộ,None,O-None
183,3795,3,None,O-None
183,3795,sản,type,B-type
183,3795,phẩm,type,I-type
183,3795,củ,type,I-type
183,3795,sạc,type,E-type
183,3795,dây,type,B-type
183,3795,sạc,type,E-type
183,3795,tai,type,B-type
183,3795,nghe,type,E-type
183,3795,điện,target,B-target
183,3795,thoại,target,I-target
183,3795,ip,target,E-target
184,3795,pin,type,B-type
184,3795,nokia,brand,B-brand
184,3795,7610,name,B-name
184,3795,bl-5c,name,E-name
184,3795,1020mah,numunit,B-numunit
184,3795,thường,None,O-None
184,3795,chính,origin,B-origin
184,3795,hãng,origin,E-origin
184,3795,loại,None,O-None
184,3795,1,None,O-None
185,3795,pin,type,B-type
185,3795,nokia,brand,B-brand
185,3795,6303,name,B-name
185,3795,classic,name,I-name
185,3795,bl-5ct,name,E-name
185,3795,1050mah,numunit,B-numunit
185,3795,đủ,None,O-None
185,3795,dung,None,O-None
185,3795,lượng,None,O-None
185,3795,loại,None,O-None
185,3795,1,None,O-None
186,3795,pin,type,B-type
186,3795,xiaomi,brand,B-brand
186,3795,hongmi,name,B-name
186,3795,note,name,I-name
186,3795,4,name,I-name
186,3795,bn41,name,E-name
186,3795,4100mah,numunit,B-numunit
186,3795,chính,origin,B-origin
186,3795,hãng,origin,E-origin
186,3795,loại,None,O-None
186,3795,1,None,O-None
187,3795,pin,type,B-type
187,3795,samsung,brand,B-brand
187,3795,galaxy,name,B-name
187,3795,tab3,name,I-name
187,3795,8,name,I-name
187,3795,0,name,I-name
187,3795,-,name,I-name
187,3795,tab,name,I-name
187,3795,3,name,I-name
187,3795,8,name,I-name
187,3795,0,name,I-name
187,3795,onigi,name,I-name
187,3795,-t310-t311,name,E-name
188,3795,pin,type,B-type
188,3795,samsung,brand,B-brand
188,3795,ak,name,B-name
188,3795,800mah,numunit,B-numunit
188,3795,cho,target,B-target
188,3795,samsung,target,I-target
188,3795,galaxy,target,I-target
188,3795,e900,target,E-target
188,3795,mới,status,B-status
188,3795,loại,None,O-None
188,3795,1,None,O-None
189,3795,pin,type,B-type
189,3795,samsung,brand,B-brand
189,3795,ak,name,B-name
189,3795,800mah,numunit,B-numunit
189,3795,cho,target,B-target
189,3795,samsung,target,I-target
189,3795,galaxy,target,I-target
189,3795,e900,target,E-target
189,3795,đủ,None,O-None
189,3795,dung,None,O-None
189,3795,luợng,None,O-None
189,3795,loại,None,O-None
189,3795,1,None,O-None
190,3795,pin,type,B-type
190,3795,ipad,target,B-target
190,3795,mini,target,I-target
190,3795,1,target,E-target
190,3795,pin,type,B-type
190,3795,ipad,target,B-target
190,3795,bảo,numunit,B-numunit
190,3795,hành,numunit,I-numunit
190,3795,6,numunit,I-numunit
190,3795,tháng,numunit,E-numunit
190,3795,trên,None,O-None
190,3795,toàn,None,O-None
190,3795,quốc,None,O-None
190,3795,-,None,O-None
190,3795,pipadmn1,None,O-None
191,3795,pin,type,B-type
191,3795,dung,misc,B-misc
191,3795,lượng,misc,I-misc
191,3795,cao,misc,E-misc
191,3795,iphone,target,B-target
191,3795,6p,target,E-target
191,3795,giá,None,O-None
191,3795,kịch,None,O-None
191,3795,sàn,None,O-None
191,3795,shop,None,O-None
191,3795,bách,None,O-None
191,3795,hóa,None,O-None
191,3795,siêu,None,O-None
191,3795,sale,None,O-None
192,3795,pin,type,B-type
192,3795,lg,brand,B-brand
192,3795,bl-54sg,name,B-name
192,3795,2610mah,numunit,B-numunit
192,3795,cho,target,B-target
192,3795,lg,target,I-target
192,3795,f320k,target,E-target
192,3795,đủ,misc,B-misc
192,3795,dung,misc,I-misc
192,3795,lượng,misc,E-misc
192,3795,loại,None,O-None
192,3795,1,None,O-None
193,3795,pin,type,B-type
193,3795,lg,brand,B-brand
193,3795,optimus,name,B-name
193,3795,g2,name,E-name
193,3795,lg,brand,B-brand
193,3795,bl-54sg,name,B-name
193,3795,2610mah,numunit,B-numunit
193,3795,mới,status,B-status
193,3795,loại,None,O-None
193,3795,1,None,O-None
194,3795,pin,type,B-type
194,3795,nokia,brand,B-brand
194,3795,bl-4c,name,B-name
194,3795,890mah,numunit,B-numunit
194,3795,thường,None,O-None
194,3795,cho,target,B-target
194,3795,nokia,target,I-target
194,3795,2651,target,E-target
194,3795,mới,status,B-status
194,3795,loại,None,O-None
194,3795,1,None,O-None
195,3795,pin,type,B-type
195,3795,eu,name,B-name
195,3795,iphone,target,B-target
195,3795,8p,target,E-target
195,3795,độ,None,O-None
195,3795,bền,None,O-None
195,3795,cao,None,O-None
195,3795,bảo,numunit,B-numunit
195,3795,hành,numunit,I-numunit
195,3795,12,numunit,I-numunit
195,3795,tháng,numunit,E-numunit
195,3795,trên,None,O-None
195,3795,toàn,None,O-None
195,3795,quốc,None,O-None
195,3795,shop,None,O-None
195,3795,bán,None,O-None
195,3795,hàng,None,O-None
195,3795,có,None,O-None
195,3795,tâm,None,O-None
195,3795,nhất,None,O-None
196,3795,màn,type,B-type
196,3795,hình,type,E-type
196,3795,oppo,target,B-target
196,3795,f1,target,I-target
196,3795,-,target,I-target
196,3795,a35,target,E-target
196,3795,trắng,color,B-color
196,3795,zin,status,B-status
196,3795,loại,None,O-None
196,3795,tốt,None,O-None
196,3795,chính,origin,B-origin
196,3795,hãng,origin,E-origin
197,3795,pin,type,B-type
197,3795,philip,brand,B-brand
197,3795,i928,name,B-name
197,3795,ab3000bwmc,name,E-name
197,3795,hàng,origin,B-origin
197,3795,chính,origin,I-origin
197,3795,hãng,origin,E-origin
197,3795,bảo,numunit,B-numunit
197,3795,hãng,numunit,I-numunit
197,3795,6,numunit,I-numunit
197,3795,tháng,numunit,E-numunit
198,3795,sale,None,O-None
198,3795,giá,None,O-None
198,3795,gốc,None,O-None
198,3795,dây,type,B-type
198,3795,đàn,type,E-type
198,3795,guitar,target,B-target
198,3795,acoustic,target,I-target
198,3795,d,target,I-target
198,3795,addario,target,I-target
198,3795,ez920,target,E-target
198,3795,chính,origin,B-origin
198,3795,hãng,origin,E-origin
198,3795,vợt,None,O-None
198,3795,sale,None,O-None
198,3795,giá,None,O-None
198,3795,rẻ,None,O-None
198,3795,cỡ,numunit,B-numunit
198,3795,12,numunit,I-numunit
198,3795,hàng,numunit,E-numunit
198,3795,loại,None,O-None
198,3795,1,None,O-None
199,3795,pin,type,B-type
199,3795,eu,name,B-name
199,3795,iphone,target,B-target
199,3795,8p,target,E-target
199,3795,độ,None,O-None
199,3795,bền,None,O-None
199,3795,cao,None,O-None
199,3795,bảo,numunit,B-numunit
199,3795,hành,numunit,I-numunit
199,3795,12,numunit,I-numunit
199,3795,tháng,numunit,E-numunit
199,3795,trên,None,O-None
199,3795,toàn,None,O-None
199,3795,quốc,None,O-None
199,3795,shop,None,O-None
199,3795,giá,None,O-None
199,3795,rẻ,None,O-None
199,3795,nhất,None,O-None
199,3795,việt,None,O-None
199,3795,nam,None,O-None
200,3795,cảm,type,B-type
200,3795,ứng,type,E-type
200,3795,nokia,target,B-target
200,3795,lumia,target,I-target
200,3795,435,target,I-target
200,3795,rm-1069,target,I-target
200,3795,/,target,I-target
200,3795,lumia,target,I-target
200,3795,532,target,I-target
200,3795,rm-1031,target,E-target
201,3795,50,None,O-None
201,3795,pin,type,B-type
201,3795,itel,brand,B-brand
201,3795,bl-24ei,name,B-name
201,3795,cho,target,B-target
201,3795,itel,target,I-target
201,3795,a13,target,I-target
201,3795,a31,target,I-target
201,3795,a43,target,I-target
201,3795,it1508,target,I-target
201,3795,plus,target,I-target
201,3795,s11,target,I-target
201,3795,plus,target,I-target
201,3795,s31,target,E-target
201,3795,zin,status,B-status
201,3795,hãng,None,O-None
202,3795,pin,type,B-type
202,3795,noki,brand,B-brand
202,3795,bl-5f,name,B-name
202,3795,e65,name,I-name
202,3795,n93i,name,I-name
202,3795,n95,name,I-name
202,3795,n96,name,I-name
202,3795,n98,name,I-name
202,3795,6290,name,I-name
202,3795,6210s,name,I-name
202,3795,bl,name,I-name
202,3795,5f,name,E-name
203,3795,pin,type,B-type
203,3795,điện,subtype,B-subtype
203,3795,thoại,subtype,E-subtype
203,3795,iphone,target,B-target
203,3795,6,target,I-target
203,3795,plus,target,E-target
203,3795,tàu,origin,B-origin
203,3795,trung,origin,I-origin
203,3795,quốc,origin,I-origin
203,3795,đài,origin,I-origin
203,3795,loan,origin,I-origin
203,3795,taiwan,origin,I-origin
203,3795,hồng,origin,I-origin
203,3795,kông,origin,I-origin
203,3795,singapo,origin,E-origin
203,3795,zin,status,B-status
203,3795,máy,None,O-None
203,3795,hàng,None,O-None
203,3795,n,None,O-None
204,3795,pin,type,B-type
204,3795,eu,name,B-name
204,3795,iphone,target,B-target
204,3795,8p,target,E-target
204,3795,độ,None,O-None
204,3795,bền,None,O-None
204,3795,cao,None,O-None
204,3795,bảo,numunit,B-numunit
204,3795,hành,numunit,I-numunit
